book,score
2998,190
2999,167
3000,553
3001,528
3002,28
3003,175
3004,367
3005,586
3006,125
3007,118
3008,112
3009,31
3010,191
3011,70
3012,216
3013,344
3014,75
3015,77
3016,27
3017,573
3018,23
3019,56
3020,490
3021,18
3022,298
3023,72
3024,527
3025,357
3026,596
3027,531
3028,397
3029,523
3030,191
3031,190
3032,486
3033,394
3034,598
3035,134
3036,298
3037,593
3038,41
3039,398
3040,65
3041,476
3042,10
3043,266
3044,406
3045,564
3046,407
3047,306
3048,577
3049,299
3050,308
3051,298
3052,239
3053,125
3054,4
3055,102
3056,487
3057,482
3058,252
3059,107
3060,259
3061,160
3062,380
3063,481
3064,457
3065,461
3066,147
3067,148
3068,262
3069,162
3070,350
3071,178
3072,190
3073,299
3074,76
3075,599
3076,594
3077,522
3078,569
3079,99
3080,134
3081,332
3082,13
3083,221
3084,469
3085,91
3086,337
3087,402
3088,372
3089,99
3090,85
3091,78
3092,33
3093,576
3094,40
3095,258
3096,462
3097,132
3098,413
3099,150
3100,317
3101,271
3102,127
3103,470
3104,329
3105,255
3106,489
3107,280
3108,158
3109,207
3110,117
3111,190
3112,263
3113,379
3114,566
3115,287
3116,418
3117,521
3118,43
3119,240
3120,418
3121,179
3122,547
3123,567
3124,577
3125,97
3126,352
3127,600
3128,456
3129,364
3130,434
3131,536
3132,420
3133,5
3134,321
3135,575
3136,143
3137,324
3138,301
3139,403
3140,224
3141,429
3142,125
3143,135
3144,359
3145,260
3146,547
3147,434
3148,521
3149,409
3150,41
3151,300
3152,445
3153,391
3154,138
3155,515
3156,361
3157,406
3158,231
3159,116
3160,260
3161,488
3162,220
3163,166
3164,440
3165,249
3166,406
3167,352
3168,387
3169,303
3170,460
3171,522
3172,155
3173,289
3174,119
3175,504
3176,547
3177,420
3178,328
3179,51
3180,463
3181,184
3182,180
3183,90
3184,472
3185,514
3186,278
3187,311
3188,508
3189,331
3190,489
3191,172
3192,413
3193,45
3194,600
3195,211
3196,124
3197,349
3198,5
3199,429
3200,442
3201,459
3202,242
3203,538
3204,43
3205,463
3206,479
3207,151
3208,95
3209,159
3210,256
3211,414
3212,6
3213,11
3214,170
3215,591
3216,104
3217,81
3218,251
3219,380
3220,358
3221,347
3222,163
3223,139
3224,408
3225,558
3226,266
3227,44
3228,484
3229,382
3230,136
3231,10
3232,479
3233,286
3234,427
3235,23
3236,220
3237,491
3238,384
3239,591
3240,183
3241,336
3242,473
3243,319
3244,596
3245,124
3246,167
3247,414
3248,560
3249,135
3250,372
3251,353
3252,475
3253,212
3254,104
3255,37
3256,585
3257,176
3258,279
3259,109
3260,580
3261,297
3262,83
3263,236
3264,192
3265,297
3266,498
3267,340
3268,186
3269,154
3270,326
3271,165
3272,222
3273,483
3274,5
3275,201
3276,75
3277,113
3278,470
3279,452
3280,37
3281,217
3282,135
3283,153
3284,55
3285,425
3286,293
3287,599
3288,99
3289,110
3290,24
3291,122
3292,168
3293,328
3294,538
3295,46
3296,319
3297,498
3298,501
3299,303
3300,146
3301,430
3302,54
3303,467
3304,432
3305,141
3306,266
3307,281
3308,33
3309,460
3310,83
3311,51
3312,467
3313,218
3314,375
3315,319
3316,295
3317,6
3318,109
3319,436
3320,251
3321,381
3322,140
3323,183
3324,109
3325,161
3326,122
3327,332
3328,464
3329,93
3330,374
3331,290
3332,118
3333,460
3334,403
3335,447
3336,331
3337,314
3338,26
3339,491
3340,409
3341,403
3342,27
3343,313
3344,301
3345,319
3346,271
3347,376
3348,6
3349,175
3350,228
3351,168
3352,597
3353,577
3354,134
3355,543
3356,525
3357,518
3358,311
3359,243
3360,129
3361,237
3362,75
3363,90
3364,4
3365,129
3366,498
3367,85
3368,265
3369,581
3370,570
3371,299
3372,335
3373,472
3374,569
3375,178
3376,184
3377,395
3378,172
3379,560
3380,231
3381,224
3382,383
3383,159
3384,356
3385,444
3386,322
3387,47
3388,390
3389,229
3390,516
3391,198
3392,124
3393,567
3394,198
3395,298
3396,575
3397,551
3398,182
3399,383
3400,63
3401,491
3402,502
3403,404
3404,392
3405,297
3406,209
3407,24
3408,72
3409,587
3410,386
3411,498
3412,224
3413,100
3414,337
3415,374
3416,365
3417,269
3418,411
3419,75
3420,91
3421,544
3422,493
3423,393
3424,45
3425,70
3426,468
3427,8
3428,123
3429,92
3430,388
3431,243
3432,24
3433,63
3434,378
3435,108
3436,230
3437,72
3438,440
3439,321
3440,385
3441,371
3442,566
3443,52
3444,61
3445,337
3446,575
3447,376
3448,268
3449,374
3450,559
3451,103
3452,232
3453,213
3454,126
3455,32
3456,497
3457,447
3458,241
3459,142
3460,372
3461,178
3462,270
3463,548
3464,249
3465,62
3466,474
3467,501
3468,575
3469,67
3470,442
3471,128
3472,126
3473,462
3474,42
3475,312
3476,80
3477,330
3478,372
3479,497
3480,309
3481,555
3482,416
3483,382
3484,233
3485,167
3486,540
3487,472
3488,212
3489,485
3490,225
3491,329
3492,271
3493,47
3494,291
3495,479
3496,566
3497,75
3498,594
3499,44
3500,94
3501,276
3502,57
3503,1
3504,531
3505,433
3506,475
3507,243
3508,198
3509,587
3510,253
3511,214
3512,203
3513,194
3514,195
3515,165
3516,235
3517,409
3518,59
3519,588
3520,322
3521,109
3522,152
3523,429
3524,222
3525,333
3526,196
3527,294
3528,434
3529,235
3530,318
3531,308
3532,39
3533,121
3534,323
3535,305
3536,406
3537,383
3538,180
3539,560
3540,556
3541,345
3542,52
3543,441
3544,170
3545,444
3546,37
3547,464
3548,216
3549,521
3550,478
3551,88
3552,318
3553,178
3554,586
3555,189
3556,263
3557,146
3558,119
3559,47
3560,586
3561,433
3562,74
3563,443
3564,302
3565,197
3566,460
3567,571
3568,89
3569,532
3570,579
3571,21
3572,589
3573,374
3574,416
3575,513
3576,248
3577,119
3578,440
3579,451
3580,126
3581,514
3582,569
3583,473
3584,589
3585,289
3586,307
3587,311
3588,421
3589,440
3590,424
3591,502
3592,586
3593,362
3594,57
3595,27
3596,263
3597,404
3598,423
3599,371
3600,425
3601,93
3602,539
3603,68
3604,325
3605,207
3606,122
3607,151
3608,351
3609,431
3610,337
3611,298
3612,264
3613,543
3614,496
3615,178
3616,570
3617,422
3618,358
3619,501
3620,420
3621,525
3622,194
3623,45
3624,133
3625,322
3626,497
3627,433
3628,30
3629,545
3630,208
3631,77
3632,593
3633,22
3634,311
3635,442
3636,416
3637,240
3638,80
3639,225
3640,67
3641,279
3642,596
3643,240
3644,274
3645,46
3646,313
3647,111
3648,123
3649,148
3650,9
3651,116
3652,432
3653,596
3654,105
3655,346
3656,136
3657,204
3658,468
3659,528
3660,576
3661,98
3662,580
3663,94
3664,214
3665,226
3666,29
3667,123
3668,234
3669,117
3670,542
3671,426
3672,73
3673,364
3674,508
3675,2
3676,48
3677,258
3678,325
3679,332
3680,41
3681,95
3682,14
3683,304
3684,445
3685,384
3686,314
3687,16
3688,326
3689,276
3690,287
3691,446
3692,480
3693,450
3694,302
3695,329
3696,44
3697,366
3698,303
3699,267
3700,63
3701,130
3702,119
3703,550
3704,501
3705,425
3706,351
3707,484
3708,334
3709,511
3710,386
3711,318
3712,539
3713,500
3714,570
3715,292
3716,352
3717,279
3718,536
3719,163
3720,285
3721,143
3722,78
3723,229
3724,50
3725,61
3726,523
3727,475
3728,550
3729,13
3730,218
3731,413
3732,548
3733,268
3734,231
3735,193
3736,187
3737,219
3738,96
3739,410
3740,65
3741,377
3742,59
3743,72
3744,387
3745,519
3746,90
3747,557
3748,555
3749,332
3750,151
3751,40
3752,279
3753,585
3754,445
3755,154
3756,458
3757,287
3758,534
3759,486
3760,97
3761,500
3762,571
3763,470
3764,92
3765,557
3766,59
3767,456
3768,486
3769,13
3770,530
3771,391
3772,27
3773,36
3774,397
3775,478
3776,302
3777,467
3778,192
3779,159
3780,28
3781,67
3782,228
3783,298
3784,296
3785,237
3786,584
3787,273
3788,364
3789,92
3790,83
3791,424
3792,128
3793,519
3794,180
3795,298
3796,459
3797,322
3798,134
3799,254
3800,203
3801,580
3802,179
3803,153
3804,154
3805,220
3806,307
3807,341
3808,351
3809,452
3810,201
3811,150
3812,246
3813,24
3814,298
3815,477
3816,342
3817,512
3818,195
3819,598
3820,28
3821,160
3822,447
3823,244
3824,33
3825,568
3826,426
3827,101
3828,581
3829,80
3830,508
3831,40
3832,342
3833,348
3834,549
3835,170
3836,425
3837,53
3838,529
3839,359
3840,419
3841,279
3842,9
3843,486
3844,285
3845,231
3846,238
3847,502
3848,434
3849,333
3850,34
3851,380
3852,535
3853,591
3854,405
3855,231
3856,558
3857,310
3858,457
3859,322
3860,262
3861,297
3862,282
3863,336
3864,570
3865,447
3866,413
3867,463
3868,164
3869,323
3870,340
3871,362
3872,118
3873,112
3874,516
3875,34
3876,485
3877,187
3878,187
3879,320
3880,363
3881,368
3882,305
3883,497
3884,159
3885,13
3886,250
3887,203
3888,131
3889,107
3890,84
3891,511
3892,138
3893,146
3894,172
3895,276
3896,564
3897,36
3898,7
3899,123
3900,455
3901,322
3902,584
3903,162
3904,308
3905,298
3906,205
3907,16
3908,523
3909,162
3910,510
3911,591
3912,443
3913,311
3914,115
3915,191
3916,410
3917,566
3918,529
3919,462
3920,566
3921,419
3922,241
3923,206
3924,590
3925,112
3926,452
3927,407
3928,95
3929,293
3930,391
3931,76
3932,423
3933,494
3934,463
3935,58
3936,48
3937,298
3938,410
3939,401
3940,505
3941,399
3942,306
3943,215
3944,543
3945,499
3946,150
3947,250
3948,155
3949,398
3950,214
3951,388
3952,200
3953,299
3954,323
3955,292
3956,156
3957,101
3958,208
3959,246
3960,177
3961,206
3962,313
3963,428
3964,454
3965,283
3966,127
3967,541
3968,270
3969,43
3970,278
3971,204
3972,573
3973,150
3974,83
3975,125
3976,195
3977,275
3978,12
3979,152
3980,558
3981,249
3982,470
3983,351
3984,72
3985,439
3986,253
3987,284
3988,354
3989,503
3990,276
3991,308
3992,379
3993,84
3994,417
3995,312
3996,242
3997,301
3998,548
3999,322
4000,484
4001,378
4002,404
4003,444
4004,130
4005,163
4006,190
4007,147
4008,178
4009,592
4010,51
4011,83
4012,336
4013,91
4014,500
4015,373
4016,336
4017,250
4018,285
4019,140
4020,147
4021,152
4022,19
4023,373
4024,460
4025,243
4026,491
4027,259
4028,542
4029,400
4030,505
4031,458
4032,188
4033,490
4034,577
4035,436
4036,420
4037,234
4038,70
4039,48
4040,1
4041,513
4042,125
4043,392
4044,43
4045,440
4046,485
4047,81
4048,13
4049,160
4050,549
4051,422
4052,563
4053,390
4054,593
4055,389
4056,374
4057,78
4058,579
4059,11
4060,366
4061,592
4062,466
4063,323
4064,131
4065,488
4066,290
4067,505
4068,31
4069,175
4070,175
4071,381
4072,491
4073,144
4074,127
4075,163
4076,77
4077,597
4078,588
4079,136
4080,579
4081,303
4082,170
4083,159
4084,478
4085,443
4086,371
4087,361
4088,230
4089,322
4090,244
4091,578
4092,214
4093,194
4094,12
4095,312
4096,372
4097,136
4098,353
4099,39
4100,471
4101,503
4102,374
4103,432
4104,485
4105,417
4106,589
4107,312
4108,296
4109,396
4110,269
4111,588
4112,237
4113,48
4114,472
4115,531
4116,289
4117,221
4118,284
4119,267
4120,143
4121,114
4122,252
4123,21
4124,386
4125,312
4126,458
4127,397
4128,236
4129,5
4130,147
4131,10
4132,489
4133,476
4134,63
4135,164
4136,139
4137,425
4138,99
4139,267
4140,274
4141,90
4142,125
4143,211
4144,88
4145,41
4146,131
4147,389
4148,286
4149,207
4150,129
4151,418
4152,279
4153,571
4154,285
4155,40
4156,183
4157,111
4158,33
4159,463
4160,79
4161,195
4162,356
4163,461
4164,72
4165,371
4166,93
4167,597
4168,569
4169,419
4170,333
4171,303
4172,358
4173,243
4174,407
4175,273
4176,311
4177,238
4178,343
4179,154
4180,99
4181,12
4182,341
4183,591
4184,87
4185,272
4186,205
4187,423
4188,480
4189,451
4190,291
4191,81
4192,184
4193,455
4194,96
4195,557
4196,63
4197,440
4198,236
4199,256
4200,330
4201,36
4202,119
4203,385
4204,361
4205,292
4206,232
4207,216
4208,575
4209,234
4210,424
4211,254
4212,75
4213,362
4214,588
4215,216
4216,238
4217,286
4218,318
4219,213
4220,96
4221,377
4222,287
4223,95
4224,484
4225,413
4226,275
4227,118
4228,36
4229,463
4230,472
4231,384
4232,266
4233,384
4234,116
4235,5
4236,77
4237,599
4238,131
4239,438
4240,388
4241,154
4242,34
4243,573
4244,314
4245,364
4246,131
4247,168
4248,534
4249,408
4250,165
4251,39
4252,93
4253,131
4254,591
4255,125
4256,407
4257,424
4258,496
4259,156
4260,387
4261,501
4262,110
4263,297
4264,151
4265,50
4266,106
4267,110
4268,96
4269,442
4270,180
4271,278
4272,218
4273,265
4274,377
4275,11
4276,12
4277,486
4278,437
4279,331
4280,340
4281,411
4282,142
4283,153
4284,554
4285,599
4286,447
4287,320
4288,332
4289,132
4290,253
4291,99
4292,38
4293,204
4294,130
4295,239
4296,299
4297,271
4298,211
4299,450
4300,76
4301,7
4302,560
4303,212
4304,36
4305,124
4306,24
4307,547
4308,206
4309,284
4310,487
4311,206
4312,435
4313,282
4314,357
4315,583
4316,4
4317,583
4318,539
4319,251
4320,552
4321,86
4322,157
4323,406
4324,66
4325,161
4326,71
4327,167
4328,315
4329,378
4330,237
4331,307
4332,151
4333,331
4334,363
4335,85
4336,303
4337,543
4338,373
4339,411
4340,410
4341,137
4342,268
4343,492
4344,464
4345,34
4346,70
4347,101
4348,301
4349,529
4350,400
4351,155
4352,326
4353,218
4354,299
4355,34
4356,284
4357,81
4358,129
4359,268
4360,18
4361,399
4362,122
4363,446
4364,332
4365,131
4366,527
4367,468
4368,334
4369,221
4370,114
4371,253
4372,526
4373,571
4374,208
4375,169
4376,239
4377,510
4378,548
4379,198
4380,83
4381,311
4382,274
4383,346
4384,28
4385,35
4386,268
4387,451
4388,191
4389,558
4390,300
4391,530
4392,5
4393,147
4394,167
4395,582
4396,375
4397,378
4398,58
4399,141
4400,414
4401,210
4402,396
4403,582
4404,381
4405,453
4406,8
4407,489
4408,419
4409,243
4410,445
4411,79
4412,569
4413,159
4414,452
4415,398
4416,404
4417,270
4418,389
4419,277
4420,399
4421,157
4422,533
4423,350
4424,336
4425,594
4426,184
4427,345
4428,461
4429,123
4430,240
4431,221
4432,379
4433,355
4434,96
4435,57
4436,339
4437,267
4438,7
4439,41
4440,57
4441,429
4442,252
4443,468
4444,474
4445,531
4446,106
4447,338
4448,130
4449,198
4450,600
4451,283
4452,208
4453,187
4454,40
4455,459
4456,302
4457,247
4458,49
4459,289
4460,512
4461,420
4462,20
4463,39
4464,312
4465,540
4466,432
4467,371
4468,500
4469,457
4470,154
4471,196
4472,405
4473,487
4474,292
4475,169
4476,540
4477,97
4478,560
4479,451
4480,59
4481,408
4482,338
4483,490
4484,350
4485,466
4486,552
4487,109
4488,380
4489,167
4490,158
4491,155
4492,166
4493,231
4494,594
4495,271
4496,298
4497,536
4498,193
4499,121
4500,468
4501,563
4502,348
4503,102
4504,354
4505,109
4506,347
4507,449
4508,99
4509,427
4510,259
4511,19
4512,171
4513,183
4514,87
4515,86
4516,461
4517,536
4518,337
4519,512
4520,6
4521,422
4522,115
4523,99
4524,234
4525,50
4526,415
4527,137
4528,589
4529,499
4530,343
4531,493
4532,544
4533,317
4534,41
4535,52
4536,581
4537,164
4538,259
4539,378
4540,177
4541,391
4542,303
4543,400
4544,534
4545,8
4546,187
4547,267
4548,250
4549,295
4550,520
4551,57
4552,495
4553,238
4554,364
4555,381
4556,264
4557,296
4558,494
4559,130
4560,436
4561,498
4562,110
4563,299
4564,258
4565,579
4566,22
4567,328
4568,458
4569,160
4570,169
4571,542
4572,340
4573,512
4574,103
4575,294
4576,591
4577,70
4578,362
4579,197
4580,295
4581,45
4582,296
4583,539
4584,228
4585,542
4586,29
4587,204
4588,492
4589,468
4590,235
4591,117
4592,276
4593,281
4594,241
4595,241
4596,320
4597,585
4598,494
4599,161
4600,300
4601,212
4602,385
4603,593
4604,550
4605,234
4606,255
4607,167
4608,371
4609,326
4610,103
4611,583
4612,50
4613,101
4614,421
4615,186
4616,377
4617,48
4618,489
4619,557
4620,450
4621,492
4622,3
4623,182
4624,593
4625,35
4626,142
4627,377
4628,245
4629,43
4630,246
4631,136
4632,560
4633,461
4634,343
4635,401
4636,477
4637,144
4638,108
4639,33
4640,437
4641,84
4642,24
4643,230
4644,414
4645,266
4646,332
4647,323
4648,353
4649,528
4650,550
4651,452
4652,62
4653,267
4654,74
4655,233
4656,470
4657,501
4658,87
4659,424
4660,373
4661,582
4662,161
4663,459
4664,106
4665,110
4666,79
4667,176
4668,388
4669,104
4670,121
4671,423
4672,531
4673,347
4674,175
4675,390
4676,224
4677,226
4678,40
4679,192
4680,97
4681,195
4682,54
4683,517
4684,293
4685,541
4686,386
4687,195
4688,584
4689,42
4690,258
4691,538
4692,540
4693,396
4694,124
4695,149
4696,53
4697,36
4698,5
4699,91
4700,559
4701,429
4702,122
4703,189
4704,470
4705,463
4706,330
4707,315
4708,354
4709,496
4710,110
4711,312
4712,93
4713,245
4714,350
4715,28
4716,530
4717,358
4718,402
4719,583
4720,523
4721,543
4722,401
4723,306
4724,55
4725,354
4726,410
4727,170
4728,582
4729,554
4730,300
4731,486
4732,43
4733,99
4734,332
4735,360
4736,309
4737,285
4738,307
4739,49
4740,433
4741,487
4742,265
4743,292
4744,360
4745,81
4746,394
4747,156
4748,137
4749,377
4750,131
4751,497
4752,154
4753,231
4754,226
4755,118
4756,80
4757,548
4758,71
4759,134
4760,409
4761,373
4762,306
4763,261
4764,546
4765,254
4766,346
4767,579
4768,570
4769,153
4770,199
4771,251
4772,378
4773,301
4774,173
4775,290
4776,279
4777,547
4778,254
4779,410
4780,566
4781,348
4782,467
4783,198
4784,82
4785,127
4786,319
4787,504
4788,453
4789,295
4790,472
4791,510
4792,329
4793,80
4794,570
4795,308
4796,362
4797,58
4798,65
4799,378
4800,146
4801,118
4802,226
4803,142
4804,40
4805,61
4806,207
4807,317
4808,102
4809,224
4810,294
4811,418
4812,13
4813,386
4814,174
4815,65
4816,167
4817,354
4818,525
4819,117
4820,481
4821,253
4822,496
4823,37
4824,587
4825,8
4826,159
4827,326
4828,317
4829,315
4830,172
4831,570
4832,552
4833,200
4834,528
4835,110
4836,119
4837,435
4838,595
4839,281
4840,440
4841,252
4842,582
4843,576
4844,570
4845,231
4846,350
4847,478
4848,116
4849,293
4850,280
4851,249
4852,320
4853,419
4854,219
4855,16
4856,347
4857,64
4858,478
4859,40
4860,521
4861,261
4862,7
4863,486
4864,161
4865,92
4866,53
4867,390
4868,91
4869,451
4870,131
4871,354
4872,130
4873,418
4874,258
4875,487
4876,18
4877,407
4878,386
4879,377
4880,582
4881,387
4882,396
4883,263
4884,518
4885,446
4886,598
4887,33
4888,548
4889,525
4890,332
4891,374
4892,586
4893,532
4894,143
4895,98
4896,257
4897,326
4898,573
4899,420
4900,48
4901,593
4902,94
4903,349
4904,223
4905,111
4906,22
4907,196
4908,231
4909,534
4910,139
4911,159
4912,225
4913,489
4914,429
4915,28
4916,295
4917,304
4918,532
4919,70
4920,323
4921,571
4922,515
4923,403
4924,530
4925,76
4926,552
4927,306
4928,324
4929,553
4930,300
4931,338
4932,10
4933,153
4934,405
4935,125
4936,589
4937,134
4938,53
4939,43
4940,207
4941,328
4942,175
4943,435
4944,480
4945,275
4946,126
4947,357
4948,304
4949,542
4950,82
4951,250
4952,227
4953,429
4954,544
4955,413
4956,430
4957,441
4958,124
4959,75
4960,45
4961,242
4962,430
4963,45
4964,398
4965,294
4966,510
4967,518
4968,45
4969,452
4970,37
4971,496
4972,405
4973,545
4974,10
4975,433
4976,440
4977,228
4978,205
4979,411
4980,107
4981,405
4982,355
4983,514
4984,297
4985,127
4986,255
4987,558
4988,435
4989,95
4990,41
4991,56
4992,137
4993,268
4994,438
4995,137
4996,263
4997,590
4998,300
4999,293
5000,326
5001,596
5002,16
5003,543
5004,485
5005,574
5006,510
5007,374
5008,413
5009,248
5010,332
5011,405
5012,390
5013,95
5014,324
5015,441
5016,369
5017,302
5018,100
5019,259
5020,435
5021,490
5022,379
5023,517
5024,3
5025,244
5026,346
5027,41
5028,201
5029,564
5030,244
5031,109
5032,330
5033,531
5034,564
5035,387
5036,332
5037,129
5038,74
5039,525
5040,514
5041,444
5042,273
5043,413
5044,52
5045,306
5046,384
5047,587
5048,375
5049,150
5050,562
5051,480
5052,148
5053,190
5054,29
5055,230
5056,368
5057,525
5058,444
5059,106
5060,312
5061,357
5062,369
5063,466
5064,390
5065,356
5066,571
5067,489
5068,532
5069,327
5070,39
5071,322
5072,348
5073,436
5074,510
5075,593
5076,121
5077,425
5078,507
5079,228
5080,190
5081,2
5082,415
5083,408
5084,49
5085,207
5086,59
5087,96
5088,20
5089,412
5090,585
5091,265
5092,336
5093,43
5094,352
5095,377
5096,245
5097,300
5098,458
5099,253
5100,147
5101,276
5102,35
5103,193
5104,134
5105,387
5106,448
5107,203
5108,546
5109,567
5110,90
5111,321
5112,267
5113,487
5114,302
5115,104
5116,383
5117,90
5118,410
5119,254
5120,306
5121,37
5122,286
5123,207
5124,405
5125,579
5126,116
5127,188
5128,509
5129,358
5130,5
5131,179
5132,427
5133,284
5134,226
5135,135
5136,5
5137,262
5138,147
5139,143
5140,265
5141,594
5142,480
5143,508
5144,577
5145,560
5146,258
5147,548
5148,152
5149,25
5150,365
5151,341
5152,367
5153,75
5154,501
5155,195
5156,348
5157,545
5158,65
5159,217
5160,511
5161,327
5162,400
5163,598
5164,530
5165,52
5166,415
5167,39
5168,253
5169,352
5170,500
5171,283
5172,364
5173,548
5174,306
5175,252
5176,525
5177,129
5178,265
5179,80
5180,1
5181,297
5182,345
5183,287
5184,431
5185,162
5186,339
5187,415
5188,271
5189,329
5190,300
5191,508
5192,426
5193,123
5194,63
5195,419
5196,131
5197,62
5198,366
5199,373
5200,162
5201,134
5202,597
5203,9
5204,589
5205,419
5206,499
5207,562
5208,275
5209,40
5210,421
5211,8
5212,527
5213,158
5214,313
5215,2
5216,45
5217,79
5218,580
5219,481
5220,12
5221,39
5222,560
5223,247
5224,368
5225,597
5226,374
